Full_CD8_V7_1	Full_CD8_V7_2	Full_CD8_V7_3	Full_CD8_V7_4	Full_CD8_wtIL2_1	Full_CD8_wtIL2_2	Full_CD8_wtIL2_3	Full_CD8_wtIL2_4	Full_CD8_control_1	Full_CD8_control_2	Full_CD8_control_3	Full_CD8_control_4	Full_CD8_Mb_wtIL2_1	Full_CD8_Mb_wtIL2_2	Full_CD8_Mb_wtIL2_3	Full_CD8_Mb_wtIL2_4
TUBGCP3	228.290498679608	67.2146923150278	220.637073716854	259.893113531233	290.990813510897	437.787865052226	640.342274261915	632.990227746625	555.152004909896	373.179856727718	307.323408251803	319.404238819223	244.111000744077	288.735317275192	203.689162026078	93.6653935933399
ATP11A	319.864653517191	147.319873567184	128.085192607162	288.305865492847	560.996712585911	163.489244210375	167.557737961039	234.133864927557	82.0003810308335	169.047285526231	111.196788740681	50.8940820096565	363.036872901448	59.3511485510117	177.479159559487	112.570335419519
MCF2L	0	0	0	0	0	0	0	6.2159433166608	0	0	0	0	1.56481410733383	0	0	1.71863107510715
F7	0	0	0	0	1.39899429572546	0	0	0	0	0	0	0	0	0	0	0
F10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.802042547986644	0	0
PROZ	0	0.920749209794901	0	3.34267670136635	0	0	0	0	0	0	0	0	0	0	0	0
PCID2	379.194387637316	1708.91053337934	1665.10750389311	1556.85167366138	285.394836327995	1381.48411357767	1812.34072248669	1825.41535399272	2396.86171220011	1657.51395053707	1585.6486961368	1647.91527610577	128.314756801374	1550.34824525818	1293.27640742293	1215.93148563831
CUL4A	2112.6544454079	1589.213136106	1165.16207468451	964.362228344191	3314.21748657363	1115.35995494633	1244.45584842415	1532.23002755689	1378.92594767942	1478.89795073577	859.80509089251	1319.73619556075	3309.58183701104	1264.82109817494	895.633227144078	993.368761411935
LAMP1	232.159829165703	230.187302448725	256.170385214325	183.847218575149	151.09138393835	220.710479684006	228.240810628009	379.172542316309	296.897931318535	344.473713902509	253.038361779975	277.28499853537	133.009199123375	233.394381464114	128.803440692961	186.471471649126
GRTP1	0	0	0	6.68535340273269	0	0	0	0	0	0	0	0	0	0	0	0
ADPRHL1	0	0	0	0.835669175341587	0	0	2.7171525074763	2.0719811055536	0	0	0	19.3046517967662	0	0	14.2282870532922	18.0456262886251
DCUN1D2	32.2444207174588	68.1354415248227	77.677471645634	330.089324259927	32.1768688016857	203.453281684022	98.723207771639	152.29061125819	70.6899836472703	190.311095026386	126.956963522825	67.5662812886819	59.4629360786854	117.09821200605	274.081740079208	260.372607878734
TMCO3	91.574154837583	106.806908336209	261.954877783681	284.963188791481	450.4761632236	287.922724526049	324.246865892172	185.442308947047	217.725149633593	301.946094902199	229.398099606759	325.546628027285	248.805443066079	259.059742999686	315.268886812422	183.034209498912
TFDP1	1075.67387513443	1339.69010025158	1436.20686936289	1428.99428983411	2473.42191484262	1658.50755515636	1900.19532022843	1499.07832986803	1742.74373018404	2007.30361681462	1788.77983777332	1578.59402647193	1375.47160034643	1604.08509597329	1218.39068608981	965.870664210221
ATP4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.479429839961	0
GRK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM255B	0	0	0	0	0	12.7158301052514	0	0	10.3678642682663	0	0	2.63245251774085	1.56481410733383	0	0	0
GAS6	10.3182146295868	0	0	9.19236092875746	2.79798859145093	0.908273578946527	2.7171525074763	0	11.3103973835632	5.31595237503871	0.875565265674653	45.6291769741748	0	9.62451057583973	6.73971491998052	0
RASA3	3.86933048609506	15.6527365665133	42.1441601481631	35.9337745396882	13.9899429572546	3.63309431578611	24.4543725672867	44.5475937694024	69.7474505319734	92.4975713256736	227.64696907541	109.685521572535	4.69444232200148	46.5184677832254	19.4702875466104	26.6387816641609
CDC16	1874.04573209871	1199.73622036276	538.784165031419	722.018167495131	2763.01373405779	1083.57037968321	651.21088429182	1561.23776303464	1070.71761897732	1041.92666550759	962.246226976444	1039.81874450764	2290.88785313672	944.806121528267	615.560629358221	774.243299335773
UPF3A	295.358893771923	382.110922064884	344.590485917334	459.618046437873	330.16265379121	244.325592736616	283.489578280028	485.879569252319	379.840845464666	460.361475678353	330.963670425019	378.195678382102	378.685013974786	222.1657857923	575.871197051669	325.680588732806
CHAMP1	103.182146295868	115.093651224363	95.8573054350377	53.4828272218616	123.111498023841	64.4874241052034	42.5687226171287	93.239149749912	83.8854472614274	107.382237975782	57.7873075345271	75.4636388419044	111.101801620702	22.457191343626	77.1322929731104	21.4828884388394
OR11H12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POTEM	0	0	0	0	0	0	1.8114350049842	0	0	0	0	0	0	0	0	0
POTEG	0	0	0	0	0	0	0.905717502492101	0	0	0	3.50226106269861	0	3.12962821466765	0	0	0
OR11H2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4N2	0	0	0	0	0	0	0	0	0	0	0	0	59.4629360786854	0	0	0
OR4Q3	0	0	0	0	1.39899429572546	0	0	0	0	0	0	0	0	0	0	0
OR4M1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K3	6.44888414349176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K2	0	0	0	0	0	0.908273578946527	0	0	0	0	0	0	0	0	8.23742934664286	0
OR4K5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24657163999351	0
OR4K15	0	1.8414984195898	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4Q2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K13	0	0	0	0	0	0	0.905717502492101	0	0	0	0	0	3.12962821466765	0	0	0
OR4L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4N5	5.15910731479341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11H6	0	0	0	0	1.39899429572546	0	0	0	0	0	0	0	0	0	0	0.859315537553577
OR11H7	0	0	0	0	0	1.81654715789305	0	0	0	28.706142825209	0	0	0	0	0	0
OR11H4	0	0	0	0	26.5808916187838	0	0	0	0	0	0	0	0	0	0	0
TTC5	141.875451156819	406.971150729346	960.22576651305	603.353144596626	279.798859145093	1110.8185870516	931.983310064372	724.157396390983	989.659771061784	1204.59480818377	793.262130701236	1089.83534234471	208.120276275399	899.089696293028	903.12179927739	781.977139173755
CCNB1IP1	1413.59540425339	1297.33563660102	837.098710393907	637.615580785631	2742.02881962191	542.239326631077	916.586112522006	671.321878199366	726.693031893939	786.76095150573	457.045068682169	519.470630167528	3137.45228520432	619.978889593676	567.633767705026	451.999972753182
PARP2	390.802379095601	426.306884135039	809.002603628465	1015.33804804003	1198.93811143672	870.126088630773	558.827699037626	914.779658101914	447.703229766045	798.456046730815	927.223616349458	950.315358904447	516.388655420163	821.291569138324	1103.81553245014	819.787022826113
TEP1	145.744781642914	197.040330896109	96.6836615163743	63.5108573259606	97.9296007007825	212.536017473487	143.103365393752	147.110658494306	243.17354374661	234.965094976711	322.208017768272	239.553179114417	114.231429835369	75.3919995107446	62.155148706487	189.049418261787
KLHL33	0	0	0	0	0	0	1.8114350049842	0	0	0	0	0	0	0	0	0
OSGEP	580.399572914259	511.936560645965	938.740508398301	886.644995037424	742.865971030222	622.167401578371	260.846640717725	504.527399202302	527.818544566285	529.468856553856	960.495096445095	1002.08692508668	920.11069511229	1045.86348257458	740.619783984526	745.026571058952
APEX1	786.763865505995	7363.23143072982	4268.95551618453	3329.30599456088	492.445992095363	4160.80126515404	5068.3951439458	3111.07962998873	5383.74915457611	4691.85956620917	3793.82429616827	4655.05353553841	228.462859670739	3441.56457341069	3739.79292337586	3291.1785088302
PIP4P1	49.0115194905374	381.190172855089	127.258836525826	120.336361249188	51.7627889418422	161.672697052482	76.9859877118286	134.678771860984	316.691126739771	362.54795197764	92.8099181615133	138.642499267685	79.8055194740252	117.09821200605	106.337724293026	127.178699557929
PNP	1426.49317254038	1305.62237948917	2105.55529524548	1317.01462033834	608.562518640577	1735.71080936681	2129.34184835893	1699.02450655395	1515.59324939748	1781.90723611298	1700.34774594018	1519.80258690905	1095.36987513368	1427.63573541623	1302.2626939829	1275.22425772951
RNASE10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE9	0	0	0	0	1.39899429572546	0	0	0	0	0	0	0	0	0	0	0
RNASE11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6S1	0	0	0	0	0	0	0	3.1079716583304	0	0	0	0	3.12962821466765	0	0	1.71863107510715
RNASE4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANG	11.6079914582852	34.9884699722062	2.4790682440096	4.17834587670793	4.19698288717639	20.8902923157701	5.4343050149526	0	39.5863908424714	0	0	25.4470410048282	0	28.8735317275192	28.4565741065844	24.9201505890537
EDDM3A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EDDM3B	5.15910731479341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE6	246.347374281385	36.829968391796	152.875875047258	45.1261354684457	89.5356349264297	89.0108107367596	71.551682696876	0	83.8854472614274	83.9920475256117	14.8846095164691	112.317974090276	809.008893491589	92.2348930184641	152.018014306227	20.6235729012859
RNASE1	0	6.44524446856431	0	0	0	0	1.8114350049842	0	0	0	0	0	0	0	0	0
RNASE3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
METTL17	51.5910731479341	102.203162287234	1344.48134433454	950.155852363384	123.111498023841	1518.63342399859	1412.01358638518	350.164806838558	1523.13351431985	1314.10342710957	1384.26868503163	1529.45491280743	126.74994269404	1069.1227164662	778.062644651084	958.136824372239
SLC39A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.7214303332792	0
NDRG2	0	1.8414984195898	34.7069554161343	43.4547971177625	2.79798859145093	40.8723110525937	19.9257850548262	0	124.414371219196	40.4012380502942	69.1696559882976	7.01987338064227	3.12962821466765	32.8837444674524	61.4062914931558	83.353607142697
TPPP2	0	0	0	0	0	0	0	3.1079716583304	0	0	0	0	0	0	0	0
RNASE13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNASE7	0	0	0	0	0	0.908273578946527	0	0	0	0	0	0	0	0	0	0
RNASE8	0	0	0	0	0	0	0	1.0359905527768	0	0	0	0	0	0	0	0
ARHGEF40	34.8239743748555	11.9697397273337	6.61084865069226	32.5910978383219	12.5909486615292	8.17446221051874	1.8114350049842	32.1157071360808	53.7243875719254	20.2006190251471	0	0.877484172580284	0	4.01021273993322	19.4702875466104	30.0760438143752
ZNF219	0	0	0	0	0	0	0.905717502492101	0	0	0	0	2.63245251774085	0	0	0.748857213331169	0
TMEM253	0	0	0	0	0	0	0	0	0	1.06319047500774	0	0	0	0	0	0
OR5AU1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPC	22925.7831301132	21565.7879918162	11336.7790798559	10029.7014424497	14275.3377935826	12402.4757205148	13437.2248669728	7695.33782602607	11419.7312249377	10454.3519407511	10022.5955961778	10012.094409141	22663.2027165158	9930.08878662264	8998.26827538732	8369.73333577184
RPGRIP1	101.89236946717	21.1772318252827	11.5689851387115	5.84968422739111	22.3839087316074	27.2482073683958	31.7001125872235	45.5835843221792	0	0	18.3868705791677	0	25.0370257173412	10.4265531238264	30.7031457465779	15.4676796759644
SUPT16H	7748.9791868197	6700.2919996775	6673.65171287383	5471.12609096137	12115.2906009825	8070.91902251884	9774.50328689475	3549.30363381332	8110.49745713015	6703.41594492382	7308.34327258633	6975.99917201326	12579.5406088566	5552.54055971154	6688.792629474	4846.53963180218
CHD8	791.922972820788	759.618098080793	730.498775901494	423.684271898185	594.572575683322	673.030721999376	474.595971305861	362.59669347188	737.060896162205	721.906332530257	569.992987954199	600.199174044914	460.055347556145	658.476931897035	473.277758825299	474.342176729575
RAB2B	1265.27106895308	587.437995849147	584.233749504928	314.211609928437	1614.43941726719	574.937175473151	679.288126869076	326.337024124692	683.33650859028	206.258952151502	362.484019989307	362.400963275657	3941.76673637391	715.421952804087	364.693462892279	576.60072569845
TOX4	1551.60152492412	4555.86709006517	2829.44322249629	1905.32571977882	538.612803854304	2678.49878431331	2698.13243992397	973.831119610192	2850.22014065794	2298.61780696674	2527.75692200272	2301.64098467808	952.971791366301	2175.13939013978	1878.13389103457	1745.26985677132
METTL3	825.457170366946	856.296765109258	1381.66736799468	915.893416174379	723.280050890065	1275.21610484092	2069.56449319445	699.29362312434	1648.49041865434	1573.52190301146	1548.87495497846	2399.91921200708	860.647759033605	1201.45973688399	1007.96180914375	1422.16721465117
SALL2	0	0	2.4790682440096	1.67133835068317	0	0	0	0	0	12.7582857000929	0	0	0	0	0	0
OR10G3	0	0	0	0	0	0	0	0	0	0	0	0	3.12962821466765	0	0	0
OR10G2	0	0	0	13.3707068054654	0	0	0	30.0437260305272	0	0	0	0	0	0	0	0
OR4E2	0	0	0	0	0	0	0	0	0	1.06319047500774	0	0	0	0	0	0
OR4E1	0	0	0	0	1.39899429572546	0	0	0	0	0	0	0	1.56481410733383	0	0	0
DAD1	7871.50798554605	7612.75446658424	4002.04250191283	3467.19140849224	1813.0966072602	5460.54075662652	4758.6397580935	6710.11081033533	5404.48488311264	4231.49809053082	4039.85813582285	4072.4040449451	5321.93277904235	4167.4130793386	3142.20486713758	3069.47510014138
ABHD4	70.9377255784094	80.1051812521564	312.362598745209	228.137684868253	2.79798859145093	339.694318526001	439.272988708669	66.3033953777152	633.382253479542	458.235094728337	793.262130701236	321.159207164384	3.12962821466765	226.97804108022	121.314868559649	116.007597569733
OR6J1	0	0	0	0	0	0	0.905717502492101	0	0	0	0	0	0	0	0	0
OXA1L	1091.15119707881	1185.92498221583	2062.58477901598	1776.63266677621	2234.19389027357	1504.10104673545	842.317277317654	1472.14257549583	1188.53425838944	1574.58509348647	1472.70077686477	1816.39223724119	1915.3324673766	1888.81020050855	1801.00159806146	1973.84778976057
SLC7A7	32.2444207174588	0.920749209794901	28.0961067654421	5.84968422739111	58.7577604204695	102.634914420958	52.5316151445418	41.439622111072	61.2646524943009	2.12638095001549	0.875565265674653	0	3.12962821466765	12.0306382197997	10.4840009866364	3.43726215021431
MRPL52	368.876173007729	213.613816672417	1164.33571860317	1487.49113210802	251.818973230584	689.379646420414	213.749330588136	2682.17954113914	271.449537205518	479.498904228492	1294.08546266714	1228.4778416124	136.138827338043	1035.43692945076	1089.58724539685	1479.74135566726
MMP14	0	0	0	0	0	7.26618863157221	0	0	0	0	0	0	0	0	7.48857213331169	1.71863107510715
LRP10	221.841614536117	268.858769260111	248.733180482296	501.401505204952	200.056184288741	306.08819610498	320.623995882204	369.848627341318	325.173924777443	314.704380602292	280.180885015889	334.321469753088	183.083250558058	271.090381219486	459.049471772006	515.589322532146
REM2	21.926206087872	6.44524446856431	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859315537553577
RBM23	1178.85602143029	593.883240317711	2905.46798197925	2474.41642818644	1018.46784728814	3132.63557378657	3503.31529963945	973.831119610192	3507.1657220199	2933.34252054636	2972.54407696545	3205.44968243578	973.314374761641	2787.89989680158	2429.29280004631	2636.38006921438
PRMT5	90.2843780088847	126.142641741901	810.655315791138	693.605415533517	76.9446862649005	806.546938104516	874.017389904877	256.925657088646	808.693412924772	683.631475429979	627.780295488727	607.219047425556	95.4536605473635	514.109273259439	666.48291986474	694.32695434329
HAUS4	73.5172792358061	19.3357334056929	47.9286527175189	236.494376621669	2.79798859145093	38.1474903157541	28.0772425772551	133.642781308207	31.1035928047989	63.7914285004646	14.8846095164691	63.1788604257804	20.3425833953398	61.7572761949716	213.424305799383	201.079835787537
AJUBA	0	0	0	0	2.79798859145093	1.81654715789305	3.6228700099684	0	0	0	0.875565265674653	0	0	0	4.49314327998701	0
C14orf93	24.5057597452687	6.44524446856431	23.9643263587594	78.5529024821092	40.5708345760385	28.1564809473423	11.7743275323973	19.6838205027592	6.59773180707856	47.8435713753484	44.6538285494073	27.2020093499888	1.56481410733383	40.9041699473189	40.4382895198831	57.5741410160897
PSMB5	337.921529118968	1382.96531311194	2584.84182242067	2076.63790072384	306.379750763877	2263.41775873474	3010.60497828374	2730.87109711964	2036.81406215668	2455.96999726789	1887.71871279455	1857.63399335246	334.870218969439	1727.59964836323	1632.50872506195	1843.23182805242
PSMB11	0	0	0	0	0	0	0	0	0	0	1.75113053134931	0	0	0	0	0
CDH24	0	4.60374604897451	3.30542432534613	0	1.39899429572546	0	2.7171525074763	21.7558016083128	0	0	0	1.75496834516057	0	1.60408509597329	0	0
ACIN1	424.336576641758	336.073461575139	615.635280595716	528.142918815883	190.263224218663	683.021731367788	707.365369446331	551.146974077258	487.289620608517	409.328332877981	408.888979070063	583.526974765889	347.38873182811	665.695314828915	489.003760305253	487.231909792878
C14orf119	5316.46008789461	4193.09190140598	2443.53493251213	2164.38316413471	8130.9548467564	3129.91075304973	2926.37325055198	3595.92320868827	3731.48860346057	2744.09461599498	2914.75676943092	2523.6444803409	11033.5042708108	2424.57462256363	2195.64934948699	2160.31926140969
CEBPE	0	0	0	0	0	0	1.8114350049842	0	0	0	0	0	0	0	0	4.29657768776789
SLC7A8	0	0.920749209794901	11.5689851387115	0	23.7829030273329	0	1.8114350049842	0	0	0	0	0	0	0	0	0
RNF212B	0	0	0	0	2.79798859145093	4.54136789473263	0	5.179952763884	0	8.50552380006194	14.0090442507945	0	0	0	0	0
PPP1R3E	23.2159829165703	108.648406755798	0.826356081336532	30.0840903122971	25.1818973230584	39.9640374736472	63.4002251744471	100.49108361935	44.299056418956	257.292094951874	143.592703570643	63.1788604257804	81.370333581359	169.230977625182	99.5980093730454	10.3117864506429
BCL2L2	1.28977682869835	19.3357334056929	31.4015310907882	15.8777143314902	1.39899429572546	19.0737451578771	25.3600900697788	24.8637732666432	9.42533115296937	120.140523675875	13.1334789851198	0	34.4259103613442	4.81225528791987	10.4840009866364	0.859315537553577
BCL2L2-PABPN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABPN1	486.245864419279	841.56477775254	658.605796825216	561.569685829546	540.011798150029	554.955156736328	579.659201594944	398.856362819068	645.635183978402	551.795856529018	511.330115153998	433.47718125466	400.59241147746	492.4541244638	361.698034038955	457.155865978503
SLC22A17	0	0	0	0	2.79798859145093	0	0.905717502492101	27.9717449249736	0	4.25276190003097	0	0	0	0	0	0
EFS	0	0	0	0	2.79798859145093	0	0	0	0	0	0	0	0	0	0	0
IL25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
