dualCAR_CD8_monomer_1	dualCAR_CD8_monomer_2	dualCAR_CD8_monomer_3	dualCAR_CD8_monomer_4	dualCAR_CD8_control_1	dualCAR_CD8_control_2	dualCAR_CD8_control_3	dualCAR_CD8_control_4	dualCAR_CD8_V9_Mb_1	dualCAR_CD8_V9_Mb_2	dualCAR_CD8_V9_Mb_3	dualCAR_CD8_V9_Mb_4	dualCAR_CD8_V7_1	dualCAR_CD8_V7_2	dualCAR_CD8_V7_3	dualCAR_CD8_V7_4
TFDP1	487.80961494089	859.501856590202	603.862844046735	813.354677641885	1149.82431779457	809.967232461211	589.760074003511	699.026816992241	1291.13121380035	831.885678854102	856.012164383341	775.070465512907	878.700788913675	375.75959676786	736.870464339855	750.389791996952
ATP4B	0	0	0	4.41241235610426	0	0	0	0	0	0	0	0	0	0	0	0
GRK1	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39398991919649	0	0
TMEM255B	0	0	5.73741419521839	0	0	0	0	1.45934617326146	0	0	3.30187912973323	0	0	28.1819697575895	0	0.72361599999706
GAS6	0	3.1141371615587	0	1.47080411870142	1.1056003055717	4.467904355578	1.31349682406127	5.10771160641512	1.01106594659385	0	0	3.01290754329604	0	0	0	2.17084799999118
RASA3	19.789436711598	4.35979202618218	14.343535488046	104.427092427801	66.3360183343022	121.9099617022	212.129737085895	147.393963499408	22.2434508250647	70.5617316885176	139.504393231229	66.2839659525129	37.0759826545855	18.787979838393	47.1727228826839	183.798463999253
CDC16	1121.07158971203	553.070759892826	710.722183432678	480.952946815364	2551.72550525949	495.299111418361	592.387067651633	429.04777493887	1406.39273171205	776.179048573694	546.46099597085	825.536666863115	945.437557691929	1183.64272981876	714.097425706836	280.76300799886
UPF3A	288.925775989331	234.805941981526	96.101687769908	113.251917140009	267.555273948352	399.558303798832	416.378493227423	321.785831204153	188.058266066456	118.098056194466	160.141137792062	259.863275609284	130.692838857414	178.485808464733	54.4926281575831	339.375903998621
CHAMP1	53.4314791213146	37.3696459387044	17.2122425856552	16.1788453057156	63.0192174175871	49.1469479113579	17.7322071248272	13.1341155593532	66.7303524751941	93.5871388710865	70.1649315068312	70.050100381633	126.985240591955	0	34.9728807578519	26.0501759998942
OR11H12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POTEM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
POTEG	0	0	0.717176774402298	4.41241235610426	0	0	0	0	0	0	0	0	0	0	0	0
OR11H2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4N2	0	0	0	0	0	1.27654410159371	0	0	0	0	0	0	0	0	0	0
OR4Q3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4M1	0	0	0	5.88321647480568	0	0	0	0	0	0	0	1.50645377164802	0	18.787979838393	0.813322808322136	0
OR4K3	1.9789436711598	0	0	0	0	0	0	0	0	0	0	0	0	18.787979838393	0	1.44723199999412
OR4K2	0	0	0	0	0	26.1691540826711	0	0	0	0	0	0	0	0	0	0
OR4K5	0	0	0	0	0	1.27654410159371	0	0	0	0	0	0.75322688582401	0	0	0	0
OR4K1	0	0	0	0	0	0	0	0	0	0	0	0	0	28.1819697575895	0	0
OR4K15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4Q2	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39398991919649	0	0
OR4K14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4K13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4L1	0	0	0	0	0	0	0	0	0	0	0	0	0	28.1819697575895	0	0
OR4K17	0	0	0	0	0	0	0	0	0	0	0	0	0	18.787979838393	0	0
OR4N5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11H6	0	0	0	0	0	0	0	0	0	2.97102028162179	0	3.01290754329604	0	0	0	0
OR11H7	0	0	0	0	187.95205194719	0	0	0	0	0	0	0	4.63449783182318	0	0	0
OR11H4	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39398991919649	0	0
TTC5	159.304965528364	473.348848556923	493.417620788781	310.339669046	412.388913978246	467.215141183299	224.607956914477	341.487004543183	160.759485508422	606.830892521251	398.701904915288	342.718233049925	211.333101131137	65.7579294343754	519.713274517845	274.974079998883
CCNB1IP1	744.082820356084	489.542361797028	349.265089133919	245.624287823137	2284.17023131114	483.810214504017	239.056421979151	251.007541800972	882.660571376432	491.703856608407	368.984992747689	367.574720282117	1024.22402083292	112.727879030358	483.927070951671	195.376319999206
PARP2	201.8522544583	201.173260636692	560.115060808195	436.828823254322	745.174605955328	280.839702350617	488.620818550793	602.709969556985	564.174798199369	160.435095207577	399.527374697721	826.289893748939	519.990656730561	84.5459092727684	640.898372957843	800.319295996749
TEP1	112.799789256109	150.724238619441	201.526673607046	83.8358347659809	437.817721006395	197.226063696229	120.184959401606	132.070828680162	166.825881187985	314.185394781505	107.31107171633	101.685629586241	225.236594626607	150.303838707144	114.678515973421	86.8339199996473
KLHL33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OSGEP	266.167923770993	446.567268967518	633.26709179723	433.887215016919	573.806558591714	317.221209246038	582.535841471174	381.619024307873	487.333786258236	221.341010980824	605.069350523615	246.305191664451	390.224717439512	638.791314505361	421.301214710867	365.426079998516
APEX1	625.346200086497	2225.36241564985	1498.1822817264	1563.46477817961	285.2448788375	2046.93846690552	1534.16429050356	1908.09512153936	148.626694149296	1380.03892081332	1772.28362288431	1423.59881420738	200.210306334761	4546.6911208911	1781.17695022548	1191.79555199516
PIP4P1	142.483944323506	99.6523891698785	83.1925058306666	98.5438759529952	46.4352128340116	139.143307073715	114.274223693331	93.3981550887337	95.040198979822	94.329893941492	140.329863013662	43.6871593777926	61.175371380066	0	127.691680906575	18.8140159999236
PNP	682.735566550131	1045.72725885141	734.389016987954	648.624616347326	301.828883421075	841.242562950257	574.654860526806	623.870489069276	559.119468466399	883.135778712078	775.116125704876	534.037862049223	792.499129241764	2151.223691496	956.467622586832	423.31535999828
RNASE10	0	0	0	0	0	0	0	0	0	0	0	0.75322688582401	0	9.39398991919649	0	0
RNASE9	0	0	0	0	0	0.638272050796856	0	0	0	0.742755070405449	0	0	0	65.7579294343754	0	0
RNASE11	0	0	0	0	1.1056003055717	0	0	0	0	0	0	0	0	0	0	0
RNASE12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR6S1	0	0	0	0	0	0	0	0	0	1.4855101408109	1.65093956486662	13.5580839448322	0	0	0	0
RNASE4	0	0	0	0	0	0	0	0	0	0	0.825469782433308	0	0	9.39398991919649	0	0
ANG	14.8420775336985	24.2902698601579	11.4748283904368	32.3576906114312	0	10.8506248635466	6.56748412030635	14.5934617326146	3.03319783978155	0	17.3348654310995	0	60.2484718137014	1164.85474998037	0	28.9446399998824
EDDM3A	0	0	1.4343535488046	0	0	0	0	0	0	0	0	0	0	0	0	0
EDDM3B	0	0	0	0	0	1.27654410159371	0	0	0	0	0	0	0.926899566364636	18.787979838393	0	0
RNASE6	50.4630636145749	86.5730130913319	35.8588387201149	0	458.824126812257	100.846984025903	9.85122618045953	51.806789150782	0	0.742755070405449	37.9716099919322	1.50645377164802	96.3975549019222	37.575959676786	0	81.0449919996708
RNASE1	0	0	0	0	0	0	0	0	0	0	0	0	0	18.787979838393	0	0
RNASE3	0	0	0	0	0	0	0	0	0	0.742755070405449	0	0	0	0	0	0
RNASE2	0	0	0	0	0	0	6.56748412030635	0	0	0	0	0	1.85379913272927	0	0	0
METTL17	121.705035776328	1097.42193573329	647.610627285276	492.719379764976	316.201687393507	965.705612855644	768.395642075844	685.892701432888	11.1217254125324	660.309257590444	723.111529411578	392.431207514309	4.63449783182318	1540.61434674822	521.339920134489	573.103871997672
SLC39A2	0	0	0	0	0	0	0	0	0	0	0	0	0	28.1819697575895	0	0
NDRG2	0	19.9304778339757	67.4146167938161	2.94160823740284	0	15.3185292191246	20.3592007729497	12.4044424727224	0	0.742755070405449	29.7169121675991	3.76613442912005	97.3244544682868	65.7579294343754	0	69.4671359997178
TPPP2	0	0	0	7.3540205935071	0	0	0	0	0	0	0	0	0	0	0	0
RNASE13	0	0	0	0	0	0.638272050796856	0	0	0	0	0	0	0	0	0	0
RNASE7	0	0	0	0	0	0	0	0	0	0	0	1.50645377164802	12.0496943627403	37.575959676786	0	0
RNASE8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF40	0	19.307650401664	2.86870709760919	4.41241235610426	2.21120061114341	0	12.4782198285821	8.75607703956878	2.0221318931877	4.45653042243269	0.825469782433308	0	1.85379913272927	46.9699495959825	11.3865193165099	0
ZNF219	0	0	0	4.41241235610426	0	0	0	0	0	0.742755070405449	0	3.76613442912005	0	28.1819697575895	0	0.72361599999706
TMEM253	0	0	0	1.47080411870142	0	0	0	0	0	0	0	0	0	0	0	0
OR5AU1	0	0	0	0	0	0	0	0	0	0	0.825469782433308	0	0	0	0	0
HNRNPC	12219.9771694118	6549.65327819026	5738.13137199279	4599.20447917934	6012.25446169893	5761.04353049243	4270.83492343522	4642.18017714472	6159.41374664974	5289.9016114276	4246.21656083694	4105.08652774086	15902.8158601181	6106.09344747772	5780.28519874542	4701.3331519809
RPGRIP1	54.4209509568945	11.8337212139231	22.9496567808735	8.82482471220852	44.2240122228681	0.638272050796856	7.88098094436763	3.64836543315366	68.7524843683818	13.3695912672981	9.08016760676639	23.3500334605443	2.78069869909391	28.1819697575895	12.199842124832	5.06531199997942
SUPT16H	3385.97262135442	3697.7264656348	3808.2086720762	2807.76506260101	5583.2815431371	3465.81723582693	3288.99604744942	2760.35328672406	4012.92074203099	3264.40853443195	2909.78098307741	2063.84166715779	5096.09381587277	13978.2569997644	2640.85915862198	1381.38294399439
CHD8	569.935777294022	510.095667063315	631.832738248425	327.989318470417	521.843344229844	448.70525171019	287.655804469418	335.649619850137	481.267390578673	622.428748999766	439.14992425452	429.339324919686	427.300700094097	103.333889111161	538.419699109254	421.144511998289
RAB2B	601.598876032579	357.502946146939	272.527174272873	264.744741366256	1889.47092222204	359.985436649427	285.685559233326	278.73511909294	409.48170837051	369.892025061913	231.95700886376	274.17458643994	1068.71520001843	56.3639395151789	344.848870728586	308.984031998745
TOX4	1173.51359699776	2104.53389378137	1293.06972424734	1231.06304735309	890.008245985221	1362.71082845129	1241.91124714993	1038.32480227553	704.712964775914	1688.28227503158	1079.71447542277	545.336265336584	756.350046153543	5504.87809264914	1556.69985512857	941.424415996176
METTL3	632.272502935556	1288.62995745299	881.410255740425	722.164822282397	903.275449652082	1211.44035241243	893.834588773695	885.093454083078	855.361790818398	722.700683504501	1047.52115390787	739.668801879178	485.695372775069	65.7579294343754	1170.37152117555	933.464639996208
SALL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR10G3	0	0	0	1.47080411870142	0	0	0	0	0	0	0	0	0	9.39398991919649	0	0
OR10G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4E2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4E1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAD1	4517.92840125782	3268.59836477201	2555.30084719539	3025.44407216882	735.224203205183	2405.00908740255	2008.33664398968	1889.8532943736	2272.87624794298	2753.393045993	2479.71122642966	3490.45338890846	4622.44813746044	16354.9364493211	2671.76542533822	1743.19094399292
ABHD4	5.9368310134794	244.771180898514	98.2532180931149	66.1861853415639	54.1744149730135	244.458195455196	494.531554259069	221.090945249112	1.01106594659385	186.431522671768	141.155332796096	90.3872262988812	4.63449783182318	18.787979838393	138.264877414763	134.592575999453
OR6J1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA1L	1134.92419541014	796.596285926716	1130.27059645802	1001.61760483567	2080.73977508595	751.884475838697	1322.03455341767	1366.67769125936	1747.12195571417	672.936093787336	1405.77503948392	1171.26780745634	1423.71773393608	10906.4222961871	1120.7588298679	947.936959996149
SLC7A7	0	36.1239910740809	7.88894451842528	4.41241235610426	258.710471503779	32.5518745906397	4.59723888421445	4.37803851978439	93.0180670866343	1.4855101408109	11.5565769540663	9.79194951571214	0	84.5459092727684	10.5731965081878	13.7487039999441
MRPL52	266.167923770993	146.987274025571	485.528676270356	1107.51550138217	166.945646141327	245.096467505993	805.83030156159	852.987838271326	331.629630482783	257.736009430691	978.18169218347	1288.01797475906	218.748297662054	4743.96490919423	962.160882245087	621.586143997475
MMP14	0	0	0	5.88321647480568	0	0.638272050796856	0	0	1.01106594659385	0	0	0	0	0	0	0
LRP10	157.326021857204	356.257291282316	349.982265908322	504.485812714587	100.609627807025	425.089185830706	338.882180607808	456.045679144207	355.895213201035	231.7395819665	262.499390813792	227.474519518851	173.330218910187	75.1519193535719	275.716432021204	615.797215997498
REM2	0	0	0	0	2.21120061114341	3.19136025398428	1.97024523609191	4.37803851978439	0	0	0	0.75322688582401	3.70759826545855	18.787979838393	0	0
RBM23	761.893313396523	2805.83758256439	2042.51945349775	979.555543055146	623.558572342441	1416.96395276902	1772.56396407069	1493.64080833311	784.587174556828	2142.10562304931	1467.68527316642	1091.42575755899	946.364457258294	10878.2403264295	1701.47131500991	1780.81897599277
PRMT5	27.7052113962372	275.912552514101	233.082451680747	70.5985976976682	13.2672036668604	220.203857524915	297.507030649878	247.359176367818	22.2434508250647	198.315603798255	230.306069298893	234.253561491267	39.8566813536794	2968.50081446609	374.128491828183	246.753055998998
HAUS4	44.5262326010955	33.632681344834	7.88894451842528	51.4781441545497	27.6400076392926	35.743234844624	194.397529961068	173.662194618114	43.4758357035356	39.3660187314888	42.924428686532	61.0113777517448	23.1724891591159	28.1819697575895	20.3330702080534	158.471903999356
AJUBA	37.5999297520362	0.622827432311741	5.02023742081609	0	0	0	0	0	0	0	4.12734891216654	0	0	9.39398991919649	0	0
C14orf93	15.8315493692784	52.9403317464979	0	2.94160823740284	47.5408131395833	15.3185292191246	109.676984809116	143.745598066254	25.2766486648463	38.6232636610833	35.4952006446323	8.28549574406411	2.78069869909391	0	27.6529754829526	63.6782079997413
PSMB5	295.85207883839	1159.08185153215	1274.42312811288	848.65397649072	171.368047363614	1179.52674987259	747.379692890863	601.250623383723	318.485773177063	1166.12546053655	983.13451087807	1037.19342177966	285.485066440308	10915.8162861063	1223.23750371649	795.25398399677
PSMB11	0	0	0	0	0	0	0	0	0	0	0	0	0	37.575959676786	0	0
CDH24	0	0	0	1.47080411870142	0	0	0	0	1.01106594659385	0	0.825469782433308	0	1.85379913272927	9.39398991919649	4.06661404161068	0
ACIN1	197.89436711598	497.016290984769	222.324800064713	488.306967408872	123.827234224031	389.345950986082	353.987394084513	316.678119597738	304.330849924749	507.301713086921	519.220493150551	332.173056648389	87.1285592382758	263.031717737502	307.436021545768	328.521663998665
C14orf119	3400.81469888811	2173.66773876797	1281.59489585691	1223.70902675958	5479.35511441336	1949.9211151844	1096.76984809116	1081.37551438674	2786.49774881265	1883.62685854822	1655.89238356122	1576.50387202965	3923.56586442151	13546.1334634813	1801.51002043353	958.791199996105
CEBPE	0	0	1.4343535488046	0	0	0	0	0	0	0	0	0	0.926899566364636	0	0	0
SLC7A8	0	0	0	1.47080411870142	0	0	0.656748412030635	0	0	0	0.825469782433308	0	0	37.575959676786	0	0.72361599999706
RNF212B	0	0	0	0	0	0	0	0	1.01106594659385	11.1413260560817	1.65093956486662	0	0	18.787979838393	0	0
PPP1R3E	52.4420072857347	87.1958405236437	21.515303232069	35.2992988488341	351.580897171802	9.57408076195285	105.736494336932	92.6684820021029	74.8188800479449	88.3878533782484	1.65093956486662	3.01290754329604	142.742533220154	37.575959676786	3.25329123328854	0
BCL2L2	3.9578873423196	8.09675662005263	0	2.94160823740284	2.21120061114341	0	7.88098094436763	8.75607703956878	21.2323848784709	32.6812230978397	4.95281869459985	7.5322688582401	110.301048397392	18.787979838393	10.5731965081878	0
BCL2L2-PABPN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PABPN1	219.662747498738	433.487892888971	370.063215591586	292.690019621583	315.096087087936	374.665693817755	262.699364812254	271.438388226632	349.828817521472	336.468046893668	420.164119258554	245.551964778627	280.850568608485	122.121868949554	354.608744428451	369.767775998498
SLC22A17	0	0	0	1.47080411870142	0	0	0	0	0	0	0	0	0	0	0	0
EFS	0	0	0	0	0	0	0	0	0	0	0	0	0	9.39398991919649	0	0
IL25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMTM5	0	0	0	0	0	0	1.31349682406127	0	0	0	0	0	0	0	0	0
MYH6	0	0	0	7.3540205935071	0	0	0	0	0	0	0	1.50645377164802	0	56.3639395151789	0	1.44723199999412
MYH7	0	19.9304778339757	19.3637729088621	17.649649424417	0	0	2.62699364812254	2.91869234652293	0	0	3.30187912973323	0.75322688582401	0	37.575959676786	0	0
NGDN	1260.58711852879	2543.00440612884	1906.25586636131	1653.1838294204	738.541004121898	1545.25663497919	1383.76890414855	1227.31013171289	1173.84756399546	1536.76024066887	1300.11490733246	1439.41657880968	1166.03965448671	8971.26037283265	2219.55794391111	1664.31679999324
ZFHX2	0	0	34.4244851713103	33.8284947301327	3.31680091671511	23.6160658794837	11.1647230045208	5.83738469304585	0	22.2826521121635	8.25469782433308	21.8435796888963	0.926899566364636	103.333889111161	56.1192737742274	51.3767359997913
THTPA	0	36.1239910740809	0.717176774402298	0	0	15.3185292191246	26.9266848932561	10.2154232128302	2.0221318931877	34.9094883090561	6.60375825946647	17.3242183739522	0	9.39398991919649	30.092943907919	34.0099519998618
AP1G2	0	320.133300208235	299.779891700161	152.963628344948	2.21120061114341	322.965657703209	370.406104385278	309.38138873143	2.0221318931877	511.758243509354	241.037176470526	142.359881420738	0	28.1819697575895	442.447607727242	426.209823998269
JPH4	4.9473591778995	0	0	1.47080411870142	0	5.74444845717171	0	0	0	0	0	0	0	28.1819697575895	0	2.17084799999118
DHRS2	0	0	0.717176774402298	5.88321647480568	0	0	12.4782198285821	7.29673086630732	0	1.4855101408109	45.400838033832	8.28549574406411	22.2455895927513	28.1819697575895	92.7188001487235	0
DHRS4	26.7157395606573	69.1338449866032	32.2729548481034	116.193525377412	30.9568085560077	87.4432709591693	190.457039488884	157.609386712238	44.4869016501294	40.8515288722997	89.9762062852306	64.7775121808649	8.34209609728173	9.39398991919649	50.4260141159724	198.994399999192
DHRS4L2	28.6946832318171	41.7294379648866	35.1416619457126	95.6022677155923	22.1120061114341	74.6778299432322	136.603669702372	196.282060303667	63.6971546354126	48.2790795763542	59.4338243351982	72.309781039105	73.2250657428063	56.3639395151789	52.0526597326167	166.431679999324
CARMIL3	0	9.34241148467611	43.0306064641379	5.88321647480568	1.1056003055717	26.1691540826711	7.88098094436763	6.56705777967659	6.0663956795631	18.5688767601362	18.9858049959661	8.28549574406411	12.0496943627403	28.1819697575895	18.7064245914091	20.2612479999177
